"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
""	"C20H32O4"	"CCCCC[C@H](O)\C=C\C=C/C=C/[C@@H](O)C\C=C/CCCC(O)=O"	"NNPWRKSGORGTIM-HCCKYKKOSA-N"	"8,15-DiHETE"	"335.21960"	""	""	""	"6.989"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6474"	"8047"	"4918"	"6762"	"8041"	"8734"	"7260"	"7529"	"7018"	"6975"	"6672"	"5010"	"2314"	"5787"	"5560"	"6108"
""	"C20H32O4"	"CCCCC[C@H](O)\C=C\C=C/C=C/[C@@H](O)C\C=C/CCCC(O)=O"	"NNPWRKSGORGTIM-HCCKYKKOSA-N"	"8,15-DiHETE"	"335.22333"	""	""	""	"6.497"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3370"	"3674"	"3595"	"3528"	"3671"	"3638"	"3304"	"3400"	"3442"	"3021"	"3765"	"3377"	"3715"	"5962"	"3053"	"3215"
""	"C14H13NO7S"	"CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C1C(=O)CCCC1=O)N(=O)=O"	"KPUREKXXPHOJQT-UHFFFAOYSA-N"	"Mesotrione"	"338.04065"	""	""	""	"0.702"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"200"	"0"	"1126"	"110"	"23"	"1111"	"8293"	"461"	"0"	"0"	"1138"	"72"	"9032"	"7959"	"633"
""	"C6H14O12P2"	"O[C@H]1[C@H](O)[C@@](O)(COP(O)(O)=O)O[C@@H]1COP(O)(O)=O"	"RNBGYGVWRKECFJ-ARQDHWQXSA-N"	"beta-D-Fructose 1,6-bisphosphate"	"338.98615"	""	""	""	"5.917"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8452"	"15185"	"27110"	"16474"	"26522"	"14303"	"10712"	"21508"	"16728"	"1524"	"843"	"5541"	"5739"	"13464"	"62124"	"14296"
""	"C8H5F11O2"	"OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"	"ABFCFCPCGMHSRX-UHFFFAOYSA-N"	"53FTA"	"341.00964"	""	""	""	"0.648"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"28"	"176"	"0"	"0"	"0"	"0"	"170"	"815"	"550"	"4391"	"1662"	"2526"	"1133"	"5282"	"1834"	"501"
"CHEBI:17992"	"C12H22O11"	"OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O"	"CZMRCDWAGMRECN-UGDNZRGBSA-N"	"Sucrose"	"341.10419"	""	""	""	"7.055"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5662"	"8322"	"8597"	"8506"	"8601"	"7934"	"6536"	"8251"	"7504"	"7916"	"8421"	"6952"	"4649"	"8071"	"7527"	"6909"
"CHEBI:17992"	"C12H22O11"	"OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O"	"CZMRCDWAGMRECN-UGDNZRGBSA-N"	"Sucrose"	"341.10419"	""	""	""	"7.346"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9601"	"11082"	"13282"	"10286"	"11209"	"12038"	"9268"	"10240"	"10997"	"10191"	"10726"	"13121"	"7308"	"14869"	"14153"	"10824"
"CHEBI:68428"	"C12H24O11"	"OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO"	"VQHSOMBJVWLPSR-WUJBLJFYSA-N"	"Maltitol"	"343.11880"	""	""	""	"0.641"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4465"	"18766"	"6763"	"30753"	"19535"	"10927"	"19409"	"78841"	"20024"	"7000"	"2614"	"17330"	"5987"	"51371"	"112942"	"9312"
"CHEBI:68428"	"C12H24O11"	"OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO"	"VQHSOMBJVWLPSR-WUJBLJFYSA-N"	"Maltitol"	"343.13776"	""	""	""	"0.643"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4933"	"8947"	"6665"	"31776"	"21746"	"7550"	"24098"	"125569"	"12035"	"6912"	"1196"	"26146"	"8333"	"131184"	"127870"	"20025"
""	"C22H32O3"	"CC\C=C\CC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O"	"SWTYBBUBEPPYCX-BQRHHIOENA-N"	"17-HDoHE"	"343.22119"	""	""	""	"7.346"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10674"	"10828"	"11114"	"12991"	"9721"	"8885"	"8662"	"7445"	"9072"	"10666"	"9214"	"7318"	"9842"	"7451"	"8960"	"8482"
""	"C22H32O3"	"CC\C=C\CC(O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O"	"SWTYBBUBEPPYCX-BQRHHIOENA-N"	"17-HDoHE"	"343.22501"	""	""	""	"5.851"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3558"	"4228"	"4111"	"4291"	"4584"	"4612"	"4914"	"4582"	"5244"	"4616"	"5061"	"4644"	"6217"	"6204"	"4900"	"4924"
""	"C19H22O6"	"C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O"	"IXORZMNAPKEEDV-OBDJNFEBSA-N"	"Gibberellin A3"	"345.12793"	""	""	""	"1.211"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1166"	"3094"	"3141"	"2755"	"2837"	"3184"	"3032"	"1346"	"3610"	"2290"	"3357"	"997"	"3416"	"932"	"1164"	"3560"
""	"C19H24O6"	"C[C@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@@]3(CC[C@@H]1O)OC2=O"	"JLJLRLWOEMWYQK-OBDJNFEBSA-N"	"Gibberellin A1"	"347.14676"	""	""	""	"11.247"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12744"	"12268"	"11656"	"12426"	"10733"	"10842"	"11675"	"11409"	"11450"	"11408"	"4745"	"13079"	"11126"	"10592"	"9749"	"9403"
""	"C15H21N5O5"	"C\C(CO)=C/CNC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1"	"GOSWTRUMMSCNCW-HNNGNKQASA-N"	"trans-Zeatin riboside"	"350.13904"	""	""	""	"8.744"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6737"	"6505"	"15826"	"6697"	"6076"	"12027"	"5163"	"6748"	"5363"	"5"	"34"	"8007"	"6316"	"4845"	"3381"	"4833"
""	"C15H21N5O5"	"C\C(CO)=C/CNC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1"	"GOSWTRUMMSCNCW-HNNGNKQASA-N"	"trans-Zeatin riboside"	"350.14288"	""	""	""	"9.150"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6958"	"8444"	"8097"	"8740"	"3887"	"12035"	"9549"	"10082"	"8261"	"5953"	"987"	"10604"	"4575"	"5617"	"4937"	"5245"
"CHEBI:38452"	"C22H28N2O2"	"CCC1=CC=C(C=C1)C(=O)NN(C(=O)C1=CC(C)=CC(C)=C1)C(C)(C)C"	"QYPNKSZPJQQLRK-UHFFFAOYSA-N"	"Tebufenozide"	"351.19440"	""	""	""	"7.346"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5719"	"9102"	"11490"	"12659"	"15335"	"12119"	"17189"	"18821"	"21214"	"21017"	"23152"	"20768"	"18235"	"19267"	"17752"	"18650"
"CHEBI:66331"	"C21H22O5"	"COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC=C(C)C)C(O)=C1"	"ORXQGKIUCDPEAJ-YRNVUSSQSA-N"	"Xanthohumol"	"353.13806"	""	""	""	"10.885"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3993"	"6191"	"6694"	"6338"	"26673"	"23840"	"20323"	"17331"	"32628"	"59652"	"16716"	"69725"	"57605"	"41596"	"70724"	"28876"
"CHEBI:66331"	"C21H22O5"	"COC1=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C(CC=C(C)C)C(O)=C1"	"ORXQGKIUCDPEAJ-YRNVUSSQSA-N"	"Xanthohumol"	"353.14236"	""	""	""	"6.850"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19968"	"32577"	"38325"	"49087"	"40388"	"42055"	"75110"	"62804"	"55787"	"33468"	"43292"	"16663"	"26580"	"17165"	"11443"	"32878"
""	"C20H34O5"	"CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](O)C[C@@H](O)[C@H]1C\C=C/CCCC(O)=O"	"PXGPLTODNUVGFL-GTXDYMSZSA-N"	"PGF2a"	"353.24197"	""	""	""	"10.980"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6372"	"19460"	"23930"	"31496"	"16823"	"22120"	"39825"	"21224"	"27697"	"18395"	"20488"	"39684"	"36772"	"34341"	"17556"	"44630"
""	"C16H26N2O5S"	"CC1(C)C[C@@H]1C(O)=N\C(=C/CCCCSC[C@H](N)C(O)=O)C(O)=O"	"DHSUYTOATWAVLW-WFVMDLQDSA-N"	"Cilastatin"	"357.15506"	""	""	""	"6.780"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8367"	"10475"	"12201"	"11591"	"11696"	"11360"	"11576"	"9859"	"9668"	"9438"	"9981"	"10165"	"11391"	"10524"	"10353"	"8065"
""	"C22H28N2O3"	"COC1=CC=CC(C(O)=NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C"	"QCAWEPFNJXQPAN-UHFFFAOYSA-N"	"Methoxyfenozide"	"367.18784"	""	""	""	"7.346"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8970"	"13627"	"17352"	"16087"	"19645"	"18978"	"18892"	"20651"	"18586"	"14808"	"20094"	"18118"	"18316"	"15168"	"14131"	"15491"
""	"C22H28N2O3"	"COC1=CC=CC(C(O)=NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C"	"QCAWEPFNJXQPAN-UHFFFAOYSA-N"	"Methoxyfenozide"	"367.19177"	""	""	""	"6.857"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4297"	"12768"	"9235"	"10268"	"13377"	"12636"	"11165"	"8490"	"10286"	"12644"	"11539"	"9287"	"11419"	"9376"	"8739"	"7179"
""	"C22H28N2O3"	"COC1=CC=CC(C(O)=NN(C(=O)C2=CC(C)=CC(C)=C2)C(C)(C)C)=C1C"	"QCAWEPFNJXQPAN-UHFFFAOYSA-N"	"Methoxyfenozide"	"367.20355"	""	""	""	"7.342"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7839"	"13059"	"17059"	"16087"	"16397"	"18978"	"19528"	"19980"	"18753"	"17816"	"22886"	"20623"	"17455"	"14742"	"16721"	"17891"
"CHEBI:28728"	"C20H34O6"	"CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O"	"XNRNNGPBEPRNAR-JQBLCGNGSA-N"	"TxB2"	"369.20715"	""	""	""	"7.078"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"23459"	"24065"	"23517"	"21385"	"24864"	"21725"	"19328"	"20374"	"20339"	"21990"	"18640"	"21103"	"10246"	"21230"	"19721"	"16283"
"CHEBI:28728"	"C20H34O6"	"CCCCC[C@H](O)\C=C\[C@H]1OC(O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O"	"XNRNNGPBEPRNAR-JQBLCGNGSA-N"	"TxB2"	"369.21896"	""	""	""	"11.077"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12516"	"13636"	"13386"	"15566"	"14662"	"10296"	"13528"	"15035"	"15590"	"12318"	"12539"	"12336"	"9196"	"12505"	"11511"	"10241"
""	"C17H20N4O6"	"CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)N=C(O)C1=N2"	"AUNGANRZJHBGPY-SCRDCRAPSA-N"	"(-)-Riboflavin"	"375.12378"	""	""	""	"3.487"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"777"	"1909"	"2598"	"2218"	"3291"	"1734"	"1434"	"2614"	"2079"	"0"	"0"	"1867"	"2456"	"3043"	"4947"	"1300"
""	"C22H18O9"	"COC1=C(OC(C)=O)C=C2OC(=CC(=O)C2=C1OC(C)=O)C1=CC=C(OC(C)=O)C=C1"	"HIOZFEXHRPPNDN-UHFFFAOYSA-N"	"Hispidulin acetate"	"383.08447"	""	""	""	"0.650"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"15"	"720"	"7"	"196"	"58"	"11"	"1145"	"1736"	"864"	"17490"	"12789"	"16991"	"979"	"8296"	"2492"	"994"
""	"C14H20N6O5S"	"N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O"	"ZJUKTBDSGOFHSH-WFMPWKQPSA-N"	"S-Adenosyl-L-homocysteine"	"383.10849"	""	""	""	"11.244"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"17945"	"16188"	"16809"	"15904"	"16705"	"16107"	"15393"	"13392"	"16495"	"16028"	"15026"	"15264"	"16135"	"9141"	"13816"	"5125"
""	"C14H20N6O5S"	"N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O"	"ZJUKTBDSGOFHSH-WFMPWKQPSA-N"	"S-Adenosyl-L-homocysteine"	"383.10852"	""	""	""	"1.207"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"12879"	"54980"	"179214"	"49963"	"118285"	"165506"	"52846"	"11363"	"63541"	"29043"	"29211"	"3181"	"60601"	"7930"	"8356"	"32830"
""	"C14H20N6O5S"	"N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)C(O)=O"	"ZJUKTBDSGOFHSH-WFMPWKQPSA-N"	"S-Adenosyl-L-homocysteine"	"383.11252"	""	""	""	"7.344"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1544"	"3801"	"5757"	"5084"	"8628"	"6810"	"8301"	"10103"	"10627"	"9887"	"10424"	"12010"	"10106"	"13886"	"8817"	"11711"
""	"C12H4Cl2F6N4"	"NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)C(F)(F)F"	"JWKXVHLIRTVXLD-UHFFFAOYSA-N"	"Fipronil-desulfinyl"	"386.95718"	""	""	""	"5.917"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"62462"	"101985"	"207039"	"117340"	"194410"	"87014"	"50133"	"147899"	"101008"	"575"	"125"	"11579"	"28319"	"66982"	"547849"	"90087"
""	"C24H40O4"	"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C"	"KXGVEGMKQFWNSR-LLQZFEROSA-N"	"Deoxycholic acid"	"391.27045"	""	""	""	"6.979"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6417"	"7295"	"8254"	"7062"	"7135"	"5498"	"6855"	"6695"	"6595"	"5884"	"6836"	"6922"	"2944"	"10637"	"5382"	"5617"
""	"C24H40O4"	"C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C"	"KXGVEGMKQFWNSR-LLQZFEROSA-N"	"Deoxycholic acid"	"391.29474"	""	""	""	"6.978"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4710"	"4731"	"4941"	"5626"	"5389"	"6695"	"5377"	"5101"	"4999"	"4959"	"5892"	"5405"	"7493"	"8157"	"4827"	"4029"
""	"C23H30ClN3O"	"CCN(CC)CCCC(C)N=C1C2=C(NC3=C1C=C(OC)C=C3)C=C(Cl)C=C2"	"GPKJTRJOBQGKQK-UHFFFAOYNA-N"	"Mepacrine"	"398.20996"	""	""	""	"7.342"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3420"	"5417"	"6062"	"3985"	"5507"	"4730"	"7254"	"7097"	"7790"	"6961"	"5433"	"7735"	"3106"	"6876"	"5395"	"5009"
""	"C22H34O7"	"CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C"	"OHCQJHSOBUTRHG-KGGHGJDLSA-N"	"Forskolin"	"409.23047"	""	""	""	"11.296"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1720"	"1875"	"2737"	"2645"	"3066"	"2804"	"2381"	"3053"	"3718"	"3379"	"2955"	"3051"	"2899"	"2507"	"2301"	"2400"
""	"C21H22O9"	"OC[C@H]1O[C@@H](OC2=CC=C(C=C2)[C@@H]2CC(=O)C3=C(O2)C=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]1O"	"DEMKZLAVQYISIA-ZRWXNEIDSA-N"	"Liquiritin"	"417.12506"	""	""	""	"11.270"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11721"	"12214"	"11385"	"11362"	"11225"	"10621"	"10023"	"9832"	"9786"	"9339"	"8578"	"9863"	"8555"	"8878"	"8039"	"8495"
""	"C20H38N6O4"	"CC(C)C[C@H](N=C(C)O)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CCCNC(N)=N)C=O"	"GDBQQVLCIARPGH-IKGGRYGDSA-N"	"Leupeptin"	"425.26816"	""	""	""	"7.722"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10026"	"11964"	"11919"	"10440"	"11899"	"10190"	"9290"	"11451"	"11183"	"10929"	"11435"	"9749"	"10932"	"11178"	"9835"	"9618"
""	"C20H38N6O4"	"CC(C)C[C@H](N=C(C)O)C(O)=N[C@@H](CC(C)C)C(O)=N[C@H](CCCNC(N)=N)C=O"	"GDBQQVLCIARPGH-IKGGRYGDSA-N"	"Leupeptin"	"425.29074"	""	""	""	"6.938"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3425"	"5134"	"8746"	"11415"	"13082"	"12670"	"7840"	"8649"	"5871"	"8076"	"15980"	"9234"	"53025"	"6559"	"11572"	"11991"
""	"C21H21O10"	"OC[C@H]1O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O"	"ABVCUBUIXWJYSE-GQUPQBGVSA-O"	"Callistephin"	"431.10187"	""	""	""	"11.113"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10462"	"9761"	"13420"	"9966"	"10659"	"10067"	"12743"	"11111"	"8729"	"12631"	"10856"	"9336"	"6480"	"11156"	"6110"	"6019"
"CHEBI:83394"	"C12H4Cl2F6N4OS"	"NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F"	"ZOCSXAVNDGMNBV-UHFFFAOYNA-N"	"Fipronil"	"434.91916"	""	""	""	"11.144"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"14594"	"19203"	"19017"	"22983"	"15145"	"29636"	"27530"	"27643"	"10264"	"28936"	"38457"	"29580"	"46136"	"18071"	"34427"	"30600"
"CHEBI:3347"	"C24H20N6O3"	"CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1"	"HTQMVQVXFRQIKW-UHFFFAOYSA-N"	"Candesartan"	"439.14789"	""	""	""	"8.261"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"397"	"774"	"1610"	"1220"	"306"	"494"	"769"	"1354"	"863"	"620"	"984"	"946"	"23474"	"1454"	"2070"	"847"
"CHEBI:3347"	"C24H20N6O3"	"CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1"	"HTQMVQVXFRQIKW-UHFFFAOYSA-N"	"Candesartan"	"439.15207"	""	""	""	"9.150"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7259"	"4258"	"12098"	"9822"	"5642"	"8136"	"5451"	"4492"	"5510"	"8432"	"4353"	"12242"	"5247"	"5421"	"6265"	"10324"
""	"C21H18O12"	"O[C@@H]1[C@@H](O)[C@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)O[C@@H]([C@H]1O)C(O)=O"	"FNTJVYCFNVUBOL-ZUGPOPFOSA-N"	"Kaempferol-3-Glucuronide"	"461.06879"	""	""	""	"0.647"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2034"	"5052"	"104"	"1046"	"742"	"0"	"7667"	"12161"	"6904"	"51196"	"18452"	"10415"	"8798"	"59041"	"19064"	"8021"
""	"C15H29NO9S3"	"CSCCCCCCC\C(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=N/OS(O)(=O)=O"	"SJHVRBSHKTUXLG-MFIRQCQASA-N"	"7-Methylthioheptyl glucosinolate"	"462.08926"	""	""	""	"2.646"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1412"	"3478"	"9698"	"2541"	"5622"	"7748"	"2669"	"793"	"4123"	"1387"	"2100"	"190"	"4356"	"25"	"447"	"2729"
""	"C15H29NO9S3"	"CSCCCCCCC\C(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=N/OS(O)(=O)=O"	"SJHVRBSHKTUXLG-MFIRQCQASA-N"	"7-Methylthioheptyl glucosinolate"	"462.09808"	""	""	""	"2.793"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1260"	"2784"	"7730"	"2071"	"4964"	"6830"	"2062"	"372"	"3002"	"1356"	"2071"	"214"	"5541"	"346"	"320"	"2949"
""	"C21H21O12"	"OC[C@H]1O[C@@H](OC2=C([O+]=C3C=C(O)C=C(O)C3=C2)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O"	"XENHPQQLDPAYIJ-PEVLUNPASA-O"	"Delphinidin-3-O-beta-glucopyranoside"	"463.08005"	""	""	""	"8.090"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10"	"107"	"183"	"149"	"115"	"76"	"125"	"8"	"256"	"120"	"141"	"113"	"65"	"15820"	"1101"	"152"
""	"C21H20O12"	"OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O"	"OVSQVDMCBVZWGM-DTGCRPNFSA-N"	"Hyperoside"	"463.08887"	""	""	""	"9.023"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"8004"	"20446"	"12156"	"14312"	"7419"	"7128"	"6887"	"12103"	"6408"	"6038"	"117"	"8406"	"15016"	"9927"	"4459"	"6495"
""	"C21H20O12"	"OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O"	"OVSQVDMCBVZWGM-DTGCRPNFSA-N"	"Hyperoside"	"463.09326"	""	""	""	"8.467"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"13432"	"12624"	"31509"	"91"	"29023"	"16434"	"183"	"23320"	"18858"	"187"	"262"	"281"	"3645"	"5660"	"2167"	"20271"
""	"C21H20O12"	"OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O"	"OVSQVDMCBVZWGM-DTGCRPNFSA-N"	"Hyperoside"	"463.09326"	""	""	""	"7.899"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"48"	"44"	"171"	"50"	"343"	"368"	"134"	"109"	"310"	"170"	"278"	"124"	"85"	"167"	"15617"	"54"
""	"C23H46NO7P"	"CCCCCCCCCCCCC\C=C/CCC(=O)OC(CO)COP(O)(=O)OCCN"	"FEVAUEZKXSRQPS-PFONDFGANA-N"	"Phosphatidylethanolamine lyso 18"	"478.29291"	""	""	""	"6.509"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2004"	"1793"	"108"	"0"	"37"	"2"	"128"	"221"	"1443"	"13856"	"380"	"1338"	"3562"	"9898"	"1593"	"806"
""	"C23H46NO7P"	"CCCCCCCCCCCCC\C=C/CCC(=O)OC(CO)COP(O)(=O)OCCN"	"FEVAUEZKXSRQPS-PFONDFGANA-N"	"Phosphatidylethanolamine lyso 18"	"478.29291"	""	""	""	"6.682"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5484"	"8144"	"2647"	"1007"	"2013"	"864"	"4683"	"2962"	"6673"	"115226"	"4856"	"4107"	"5653"	"16658"	"2516"	"6974"
