"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"QC1"	"QC2"	"R1_pre"	"R2_pre"	"R3_pre"	"Y1_pre"	"Y2_pre"	"Y3_pre"	"QC3"	"R1_post"	"R2_post"	"R3_post"	"Y1_post"	"Y2_post"	"Y3_post"	"QC4"
""	"C11H12N2O3"	"NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O"	"LDCYZAJDBXYCGN-UHFFFAOYNA-N"	"5-Hydroxytryptophan"	"221.09224"	""	""	""	"1.335"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4351"	"584"	"15501"	"14336"	"37099"	"10416"	"3344"	"8799"	"1768"	"5301"	"4106"	"2690"	"6231"	"2175"	"2116"	"1657"
""	"C11H12N2O3"	"NC(CC1=CNC2=C1C=C(O)C=C2)C(O)=O"	"LDCYZAJDBXYCGN-UHFFFAOYNA-N"	"5-Hydroxytryptophan"	"221.09529"	""	""	""	"3.298"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"180"	"476"	"7083"	"781"	"3138"	"4513"	"1238"	"79"	"465"	"1772"	"1656"	"607"	"10922"	"780"	"550"	"230"
""	"C10H8ClN3O"	"NC1=C(Cl)C(=O)N(N=C1)C1=CC=CC=C1"	"WYKYKTKDBLFHCY-UHFFFAOYSA-N"	"Chloridazon"	"222.03323"	""	""	""	"4.038"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"7260"	"6944"	"1142"	"2084"	"3441"	"3323"	"2032"	"2240"	"3990"	"2858"	"1919"	"4271"	"1981"	"2547"	"3899"	"1444"
""	"C10H15N5O"	"CC(CO)CCNC1=C2N=CN=C2NC=N1"	"XXFACTAYGKKOQB-UHFFFAOYNA-N"	"Dihydrozeatin"	"222.13385"	""	""	""	"5.759"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"244"	"7967"	"5379"	"4375"	"2453"	"4857"	"2917"	"2206"	"3186"	"4535"	"4122"	"4639"	"2743"	"3636"	"5324"	"2760"
""	"C10H15N5O"	"CC(CO)CCNC1=C2N=CN=C2NC=N1"	"XXFACTAYGKKOQB-UHFFFAOYNA-N"	"Dihydrozeatin"	"222.14604"	""	""	""	"2.06"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"16903"	"8868"	"31426"	"25652"	"22714"	"27263"	"25759"	"26721"	"6283"	"31295"	"30056"	"29231"	"27845"	"26840"	"27508"	"9845"
"CHEBI:39163"	"C10H11ClN4"	"CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N"	"WCXDHFDTOYPNIE-RIYZIHGNSA-N"	"Acetamiprid"	"223.06482"	""	""	""	"1.121"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2068"	"2923"	"3763"	"1662"	"2847"	"3698"	"4373"	"2208"	"2348"	"12548"	"8175"	"8848"	"7086"	"8264"	"3995"	"3655"
"CHEBI:39163"	"C10H11ClN4"	"CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N"	"WCXDHFDTOYPNIE-RIYZIHGNSA-N"	"Acetamiprid"	"223.07094"	""	""	""	"5.804"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"30669"	"17120"	"11159"	"11984"	"9244"	"8399"	"5305"	"8423"	"10361"	"10718"	"10230"	"10335"	"7925"	"9970"	"9279"	"10876"
"CHEBI:39163"	"C10H11ClN4"	"CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N"	"WCXDHFDTOYPNIE-RIYZIHGNSA-N"	"Acetamiprid"	"223.07094"	""	""	""	"5.496"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"4240"	"77956"	"40357"	"34568"	"33287"	"40196"	"36649"	"34617"	"40051"	"38388"	"39279"	"42876"	"36373"	"33748"	"37601"	"35512"
"CHEBI:39163"	"C10H11ClN4"	"CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N"	"WCXDHFDTOYPNIE-RIYZIHGNSA-N"	"Acetamiprid"	"223.07399"	""	""	""	"0.575"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"43543"	"1488"	"22430"	"26331"	"13958"	"15113"	"36615"	"24146"	"2346"	"224978"	"71469"	"52323"	"95615"	"124374"	"34333"	"1409"
"CHEBI:39163"	"C10H11ClN4"	"CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N"	"WCXDHFDTOYPNIE-RIYZIHGNSA-N"	"Acetamiprid"	"223.07399"	""	""	""	"0.632"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35844"	"3576"	"4098"	"6831"	"3508"	"2327"	"3000"	"7244"	"3455"	"67644"	"24605"	"16379"	"54582"	"59922"	"28098"	"1297"
"CHEBI:39163"	"C10H11ClN4"	"CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N"	"WCXDHFDTOYPNIE-RIYZIHGNSA-N"	"Acetamiprid"	"223.07704"	""	""	""	"5.752"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2043"	"32488"	"73431"	"26747"	"35511"	"41499"	"41252"	"43914"	"16423"	"36772"	"39432"	"56929"	"27599"	"28686"	"21437"	"14652"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.20235"	""	""	""	"5.842"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21405"	"26219"	"1104"	"1188"	"1502"	"1951"	"1451"	"1892"	"1190"	"1416"	"2839"	"1509"	"3325"	"3564"	"505"	"1447"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.20381"	""	""	""	"3.53"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"5305"	"399"	"0"	"208"	"0"	"59"	"12"	"141"	"0"	"0"	"0"	"249"	"0"	"0"	"53"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.2054"	""	""	""	"5.736"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"9783"	"26351"	"9519"	"8919"	"9879"	"11307"	"10159"	"5229"	"9020"	"9484"	"10160"	"10090"	"8673"	"7896"	"10402"	"8429"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.2054"	""	""	""	"5.654"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"6551"	"24862"	"15372"	"10662"	"10473"	"11832"	"11905"	"10824"	"10385"	"9769"	"9551"	"9789"	"11283"	"13020"	"5139"	"8450"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.21152"	""	""	""	"5.791"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"17610"	"25388"	"12210"	"11647"	"9988"	"11560"	"13059"	"10518"	"11328"	"9826"	"12021"	"11285"	"10711"	"10172"	"8619"	"9262"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.21457"	""	""	""	"6.068"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1554"	"18776"	"7771"	"6995"	"4787"	"6420"	"4956"	"8318"	"2095"	"7244"	"2892"	"5704"	"3426"	"1919"	"2776"	"5849"
""	"C15H26O"	"CC(C)=CCC\C(C)=C/CCC(C)(O)C=C"	"FQTLCLSUCSAZDY-KAMYIIQDNA-N"	"cis-Nerolidol"	"223.21457"	""	""	""	"5.008"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"0"	"13687"	"4638"	"2768"	"2858"	"3580"	"3524"	"3593"	"3238"	"3438"	"3523"	"4244"	"3674"	"2993"	"3373"	"3228"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"0.536"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35254"	"34642"	"39707"	"42413"	"40318"	"40362"	"38199"	"42524"	"19291"	"31523"	"39974"	"39155"	"39198"	"33495"	"40170"	"23681"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"1.292"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"19257"	"23176"	"40234"	"32977"	"61345"	"69910"	"25863"	"35569"	"27690"	"37807"	"36738"	"29626"	"24740"	"71062"	"42182"	"19296"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"1.047"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35822"	"37595"	"73240"	"54337"	"50315"	"77197"	"56451"	"57436"	"16230"	"59476"	"60626"	"43889"	"46990"	"37297"	"57671"	"35706"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"0.769"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"28334"	"76782"	"101922"	"62930"	"60530"	"87417"	"55212"	"56324"	"15257"	"55633"	"63419"	"28913"	"75851"	"52145"	"36421"	"59602"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"12.292"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"39628"	"49706"	"52180"	"41335"	"24951"	"52726"	"62800"	"72059"	"41790"	"87794"	"61738"	"31347"	"17149"	"63759"	"32312"	"44437"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"0.894"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"27946"	"27537"	"41206"	"40152"	"53465"	"36346"	"30511"	"41957"	"15158"	"46631"	"56550"	"29509"	"39390"	"10359"	"20289"	"30307"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"3.004"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21177"	"24773"	"42396"	"23965"	"28756"	"36599"	"28198"	"10995"	"18960"	"21026"	"23545"	"15997"	"14728"	"15454"	"19683"	"27150"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12331"	""	""	""	"0.643"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"43732"	"37723"	"105680"	"83964"	"50579"	"61631"	"147555"	"80113"	"30262"	"112121"	"83032"	"47069"	"37858"	"69536"	"93846"	"36828"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12637"	""	""	""	"0.061"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"33299"	"23367"	"28489"	"24008"	"34976"	"25834"	"12075"	"17089"	"26172"	"32897"	"14648"	"26017"	"22061"	"23326"	"39553"	"19112"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12637"	""	""	""	"0.603"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"26545"	"27474"	"61811"	"16952"	"48512"	"54321"	"146677"	"34266"	"20326"	"112121"	"39180"	"46688"	"50825"	"34591"	"29447"	"16106"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12637"	""	""	""	"7.505"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"26893"	"99325"	"90879"	"78538"	"64508"	"82331"	"89538"	"80923"	"79585"	"75177"	"89908"	"79603"	"72195"	"57813"	"52234"	"67814"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12637"	""	""	""	"2.484"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"15766"	"35746"	"26031"	"42503"	"45274"	"22169"	"34035"	"75533"	"23630"	"30953"	"53449"	"32322"	"29849"	"22137"	"36544"	"36273"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12943"	""	""	""	"0.703"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"62062"	"35541"	"177023"	"119479"	"186588"	"242753"	"129979"	"91385"	"29417"	"106274"	"89989"	"74694"	"231922"	"67075"	"75834"	"24039"
""	"C12H17NO3"	"C\C=C\C\C=C\CCC(=O)[C@H]1O[C@H]1C(O)=N"	"GVEZIHKRYBHEFX-NQQPLRFYSA-N"	"Cerulenin"	"224.12943"	""	""	""	"1.561"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"16281"	"43368"	"51953"	"40145"	"14464"	"27233"	"43958"	"42475"	"42401"	"28807"	"28253"	"53170"	"60870"	"35599"	"35969"	"38580"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12943"	""	""	""	"11.304"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"84901"	"180664"	"162608"	"100988"	"149499"	"110261"	"89228"	"159806"	"98407"	"166220"	"100532"	"94403"	"100534"	"84186"	"88359"	"84472"
""	"C12H18NO3"	"C[N+](C)(C)CCOC(O)=C1C=CC(=O)C=C1"	"BAPAICNRGIBFJT-UHFFFAOYSA-O"	"4-Hydroxybenzoylcholine"	"224.12943"	""	""	""	"0.999"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"46967"	"129402"	"108030"	"101183"	"101058"	"109168"	"54529"	"42887"	"98570"	"59251"	"48296"	"46353"	"85826"	"30808"	"36091"	"94892"
""	"C12H17NO3"	"C\C=C\C\C=C\CCC(=O)[C@H]1O[C@H]1C(O)=N"	"GVEZIHKRYBHEFX-NQQPLRFYSA-N"	"Cerulenin"	"224.13249"	""	""	""	"7.371"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5035"	"36088"	"28913"	"13609"	"34331"	"26563"	"12032"	"23041"	"32802"	"9560"	"23732"	"11853"	"28349"	"17784"	"24817"	"14710"
""	"C11H12O5"	"OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1"	"DFFWZNDCNBOKDI-KTKRTIGZSA-N"	"Trinexapac"	"225.06764"	""	""	""	"0.576"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2668"	"2251"	"923"	"1753"	"596"	"652"	"2433"	"1475"	"280"	"13339"	"5238"	"2644"	"5349"	"5953"	"2269"	"419"
""	"C11H12O5"	"OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1"	"DFFWZNDCNBOKDI-KTKRTIGZSA-N"	"Trinexapac"	"225.07071"	""	""	""	"1.349"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5177"	"1116"	"17824"	"19899"	"21132"	"19406"	"26960"	"26160"	"2904"	"21029"	"22159"	"31532"	"24699"	"25038"	"18542"	"1451"
""	"C11H12O5"	"OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1"	"DFFWZNDCNBOKDI-KTKRTIGZSA-N"	"Trinexapac"	"225.07686"	""	""	""	"2.789"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"15002"	"32810"	"62880"	"48008"	"42617"	"61652"	"54523"	"54127"	"13908"	"44881"	"40961"	"39527"	"49829"	"31965"	"41571"	"12516"
""	"C11H12O5"	"OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1"	"DFFWZNDCNBOKDI-KTKRTIGZSA-N"	"Trinexapac"	"225.07993"	""	""	""	"4.343"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5888"	"39737"	"18505"	"14639"	"15179"	"16120"	"17067"	"20877"	"16386"	"22354"	"22155"	"20351"	"14778"	"17626"	"17379"	"14356"
""	"C11H12O5"	"OC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1"	"DFFWZNDCNBOKDI-KTKRTIGZSA-N"	"Trinexapac"	"225.07993"	""	""	""	"4.619"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"22922"	"58283"	"27207"	"27330"	"23807"	"30727"	"23002"	"29351"	"29847"	"31915"	"22737"	"27327"	"12166"	"26868"	"26611"	"19102"
"CHEBI:1547"	"C10H12N2O4"	"NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O"	"VCKPUUFAIGNJHC-UHFFFAOYNA-N"	"3-Hydroxy-DL-kynurenine"	"225.08299"	""	""	""	"11.109"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"15178"	"23140"	"42605"	"25318"	"33191"	"40009"	"32272"	"22356"	"14015"	"40938"	"15742"	"27996"	"23584"	"26137"	"25673"	"18240"
"CHEBI:1547"	"C10H12N2O4"	"NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O"	"VCKPUUFAIGNJHC-UHFFFAOYNA-N"	"3-Hydroxy-DL-kynurenine"	"225.08606"	""	""	""	"5.693"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"5491"	"43008"	"45183"	"16655"	"18540"	"29670"	"27342"	"31392"	"29367"	"24535"	"33960"	"23161"	"13624"	"15741"	"18329"	"23213"
"CHEBI:1547"	"C10H12N2O4"	"NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O"	"VCKPUUFAIGNJHC-UHFFFAOYNA-N"	"3-Hydroxy-DL-kynurenine"	"225.08606"	""	""	""	"1.12"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3877"	"876"	"2271"	"2190"	"1762"	"3273"	"803"	"1926"	"732"	"26856"	"8954"	"9681"	"9693"	"11668"	"5543"	"719"
"CHEBI:1547"	"C10H12N2O4"	"NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O"	"VCKPUUFAIGNJHC-UHFFFAOYNA-N"	"3-Hydroxy-DL-kynurenine"	"225.08913"	""	""	""	"5.33"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"3689"	"85521"	"43215"	"47835"	"42885"	"44827"	"44106"	"49794"	"44053"	"59592"	"35834"	"47582"	"54721"	"48736"	"42735"	"37193"
"CHEBI:1547"	"C10H12N2O4"	"NC(CC(=O)C1=C(N)C(O)=CC=C1)C(O)=O"	"VCKPUUFAIGNJHC-UHFFFAOYNA-N"	"3-Hydroxy-DL-kynurenine"	"225.08913"	""	""	""	"6.165"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"10312"	"65249"	"58084"	"60721"	"45379"	"39759"	"49707"	"33636"	"60669"	"51069"	"39142"	"60728"	"41736"	"44476"	"29486"	"35355"
"CHEBI:5070"	"C15H12O2"	"O=C1CC(OC2=CC=CC=C12)C1=CC=CC=C1"	"ZONYXWQDUYMKFB-UHFFFAOYNA-N"	"Flavanone"	"225.09219"	""	""	""	"5.522"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"357120"	"946778"	"403486"	"369193"	"332471"	"393644"	"349216"	"329427"	"385956"	"420552"	"411835"	"438561"	"336746"	"315627"	"355349"	"308588"
"CHEBI:5070"	"C15H12O2"	"O=C1CC(OC2=CC=CC=C12)C1=CC=CC=C1"	"ZONYXWQDUYMKFB-UHFFFAOYNA-N"	"Flavanone"	"225.10448"	""	""	""	"9.095"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"35289"	"98066"	"25729"	"53344"	"51935"	"93165"	"42914"	"49369"	"43714"	"50620"	"47332"	"28833"	"49537"	"58451"	"89379"	"33295"
""	"C11H16N2O3"	"NCC(O)COC1=CC=C(CC(O)=N)C=C1"	"UWMXVJVTKRSOPW-UHFFFAOYNA-N"	"Atenolol-desisopropyl"	"225.10754"	""	""	""	"9.051"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"26037"	"28709"	"44243"	"65148"	"55546"	"66132"	"43961"	"50850"	"26239"	"60998"	"27504"	"30956"	"29225"	"83304"	"81120"	"59553"
""	"C11H16N2O3"	"NCC(O)COC1=CC=C(CC(O)=N)C=C1"	"UWMXVJVTKRSOPW-UHFFFAOYNA-N"	"Atenolol-desisopropyl"	"225.10754"	""	""	""	"11.056"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"48468"	"65615"	"16085"	"65062"	"50234"	"59394"	"58318"	"23868"	"23333"	"71850"	"80288"	"57421"	"52107"	"42061"	"42509"	"56001"
""	"C11H16N2O3"	"NCC(O)COC1=CC=C(CC(O)=N)C=C1"	"UWMXVJVTKRSOPW-UHFFFAOYNA-N"	"Atenolol-desisopropyl"	"225.11061"	""	""	""	"2.487"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"53251"	"123970"	"98203"	"84212"	"89109"	"131532"	"145646"	"139956"	"66845"	"129117"	"117942"	"150619"	"111776"	"115861"	"146421"	"94044"
""	"C11H16N2O3"	"NCC(O)COC1=CC=C(CC(O)=N)C=C1"	"UWMXVJVTKRSOPW-UHFFFAOYNA-N"	"Atenolol-desisopropyl"	"225.11061"	""	""	""	"4.046"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"21253"	"80869"	"53038"	"17933"	"40807"	"40253"	"26937"	"45949"	"48622"	"23972"	"39469"	"47300"	"46584"	"16498"	"27696"	"29303"
""	"C11H16N2O3"	"NCC(O)COC1=CC=C(CC(O)=N)C=C1"	"UWMXVJVTKRSOPW-UHFFFAOYNA-N"	"Atenolol-desisopropyl"	"225.11557"	""	""	""	"2.535"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"18481"	"35511"	"41529"	"20600"	"42805"	"27850"	"33538"	"22338"	"52423"	"26332"	"49134"	"32051"	"37074"	"31620"	"24445"	"98207"
""	"C11H16N2O3"	"NCC(O)COC1=CC=C(CC(O)=N)C=C1"	"UWMXVJVTKRSOPW-UHFFFAOYNA-N"	"Atenolol-desisopropyl"	"225.11557"	""	""	""	"2.619"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"11106"	"62795"	"26261"	"78894"	"21216"	"75325"	"40677"	"39197"	"47311"	"62757"	"52375"	"31031"	"41860"	"51285"	"29382"	"37964"
""	"C11H15NO2S"	"CSC1=C(C)C=C(OC(O)=NC)C=C1C"	"YFBPRJGDJKVWAH-UHFFFAOYSA-N"	"Methiocarb"	"226.09702"	""	""	""	"6.411"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"24484"	"8596"	"5910"	"6327"	"5031"	"4582"	"4323"	"4478"	"3487"	"5906"	"4140"	"5210"	"5416"	"6841"	"4472"	"8538"
"CHEBI:4045"	"C14H15N3"	"CC1=CC(=NC(NC2=CC=CC=C2)=N1)C1CC1"	"HAORKNGNJCEJBX-UHFFFAOYSA-N"	"Cyprodinil"	"226.13086"	""	""	""	"0.621"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2940"	"0"	"7702"	"6391"	"8702"	"8775"	"6343"	"8706"	"284"	"210"	"163"	"1976"	"5615"	"8544"	"11169"	"0"
"CHEBI:4045"	"C14H15N3"	"CC1=CC(=NC(NC2=CC=CC=C2)=N1)C1CC1"	"HAORKNGNJCEJBX-UHFFFAOYSA-N"	"Cyprodinil"	"226.13701"	""	""	""	"3.346"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"1782"	"2183"	"23181"	"3639"	"6581"	"8111"	"11774"	"4143"	"4963"	"12326"	"15534"	"7422"	"7204"	"8781"	"11660"	"8410"
""	"C10H19N5O"	"COC1=NC(NC(N1)=NC(C)C)=NC(C)C"	"ISEUFVQQFVOBCY-UHFFFAOYSA-N"	"Prometon"	"226.1524"	""	""	""	"1.192"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"2279"	"19"	"1735"	"1559"	"3273"	"2034"	"1715"	"4160"	"4"	"2291"	"489"	"7787"	"9322"	"11775"	"5841"	"157"
""	"C9H14N4O3"	"NCCC(O)=N[C@@H](CC1=CN=CN1)C(O)=O"	"CQOVPNPJLQNMDC-ZETCQYMHSA-N"	"L-Carnosine"	"227.101"	""	""	""	"5.199"	"NCBI:txid559292"	"Saccharomyces cerevisiae"	""	""	""	""	""	""	""	""	""	"37096"	"133111"	"61023"	"53624"	"60639"	"66384"	"62490"	"59155"	"61218"	"59961"	"61670"	"67677"	"54267"	"56034"	"60115"	"54666"
