tx_id	ensgene	symbol
YAL069W	YAL069W	YAL069W
YAL068W-A	YAL068W-A	YAL068W-A
YAL068C	YAL068C	PAU8
YAL067W-A	YAL067W-A	YAL067W-A
YAL067C	YAL067C	SEO1
YAL066W	YAL066W	YAL066W
YAL065C	YAL065C	YAL065C
YAL064W-B	YAL064W-B	YAL064W-B
YAL064C-A	YAL064C-A	TDA8
YAL064W	YAL064W	YAL064W
YAL063C-A	YAL063C-A	YAL063C-A
YAL063C	YAL063C	FLO9
YAL062W	YAL062W	GDH3
YAL061W	YAL061W	BDH2
YAL060W	YAL060W	BDH1
YAL059C-A	YAL059C-A	YAL059C-A
YAL059W	YAL059W	ECM1
YAL058W	YAL058W	CNE1
YAL056C-A	YAL056C-A	YAL056C-A
YAL056W	YAL056W	GPB2
YAL055W	YAL055W	PEX22
YAL054C	YAL054C	ACS1
YAL053W	YAL053W	FLC2
YAL051W	YAL051W	OAF1
YAL049C	YAL049C	AIM2
YAL048C	YAL048C	GEM1
YAL047W-A	YAL047W-A	YAL047W-A
YAL047C	YAL047C	SPC72
YAL046C	YAL046C	AIM1
YAL045C	YAL045C	YAL045C
YAL044W-A	YAL044W-A	YAL044W-A
YAL044C	YAL044C	GCV3
YAL043C	YAL043C	PTA1
YAL042C-A	YAL042C-A	YAL042C-A
YAL042W	YAL042W	ERV46
YAL041W	YAL041W	CDC24
YAL040C	YAL040C	CLN3
YAL039C	YAL039C	CYC3
YAL038W	YAL038W	CDC19
YAL037C-B	YAL037C-B	YAL037C-B
YAL037C-A	YAL037C-A	YAL037C-A
YAL037W	YAL037W	YAL037W
YAL036C	YAL036C	RBG1
YAL035W	YAL035W	FUN12
YAL034C-B	YAL034C-B	YAL034C-B
YAL034W-A	YAL034W-A	MTW1
YAL034C	YAL034C	FUN19
YAL033W	YAL033W	POP5
YAL032C	YAL032C	PRP45
YAL031W-A	YAL031W-A	YAL031W-A
YAL031C	YAL031C	GIP4
YAL030W	YAL030W	SNC1
YAL029C	YAL029C	MYO4
YAL028W	YAL028W	FRT2
YAL027W	YAL027W	SAW1
YAL026C-A	YAL026C-A	YAL026C-A
YAL026C	YAL026C	DRS2
HRA1	HRA1	HRA1
YAL025C	YAL025C	MAK16
YAL024C	YAL024C	LTE1
YAL023C	YAL023C	PMT2
YAL022C	YAL022C	FUN26
YAL021C	YAL021C	CCR4
YAL020C	YAL020C	ATS1
YAL019W-A	YAL019W-A	YAL019W-A
YAL019W	YAL019W	FUN30
YAL018C	YAL018C	LDS1
YAL017W	YAL017W	PSK1
YAL016C-B	YAL016C-B	YAL016C-B
YAL016C-A	YAL016C-A	YAL016C-A
YAL016W	YAL016W	TPD3
YAL015C	YAL015C	NTG1
YAL014C	YAL014C	SYN8
YAL013W	YAL013W	DEP1
YAL012W	YAL012W	CYS3
YAL011W	YAL011W	SWC3
YAL010C	YAL010C	MDM10
YAL009W	YAL009W	SPO7
YAL008W	YAL008W	FUN14
YAL007C	YAL007C	ERP2
tP(UGG)A	tP(UGG)A	TRN1
YAL005C	YAL005C	SSA1
YAL004W	YAL004W	YAL004W
YAL003W	YAL003W	EFB1
snR18	snR18	snR18
YAL002W	YAL002W	VPS8
YAL001C	YAL001C	TFC3
YAR002W	YAR002W	NUP60
YAR002C-A	YAR002C-A	ERP1
YAR003W	YAR003W	SWD1
YAR007C	YAR007C	RFA1
YAR008W	YAR008W	SEN34
YAR009C	YAR009C	YAR009C
YAR010C	YAR010C	YAR010C
tA(UGC)A	tA(UGC)A	TGA1
YAR014C	YAR014C	BUD14
YAR015W	YAR015W	ADE1
YAR018C	YAR018C	KIN3
YAR019C	YAR019C	CDC15
YAR019W-A	YAR019W-A	YAR019W-A
YAR020C	YAR020C	PAU7
YAR023C	YAR023C	YAR023C
tL(CAA)A	tL(CAA)A	SUP56
tS(AGA)A	tS(AGA)A	tS(AGA)A
YAR027W	YAR027W	UIP3
YAR028W	YAR028W	YAR028W
YAR029W	YAR029W	YAR029W
YAR030C	YAR030C	YAR030C
YAR031W	YAR031W	PRM9
YAR033W	YAR033W	MST28
YAR035W	YAR035W	YAT1
YAR035C-A	YAR035C-A	YAR035C-A
YAR042W	YAR042W	SWH1
YAR047C	YAR047C	YAR047C
YAR050W	YAR050W	FLO1
YAR053W	YAR053W	YAR053W
YAR060C	YAR060C	YAR060C
YAR061W	YAR061W	YAR061W
YAR062W	YAR062W	YAR062W
YAR064W	YAR064W	YAR064W
YAR066W	YAR066W	YAR066W
YAR068W	YAR068W	YAR068W
YAR069C	YAR069C	YAR069C
YAR070C	YAR070C	YAR070C
YAR071W	YAR071W	PHO11
YAR073W	YAR073W	IMD1
YAR075W	YAR075W	YAR075W
YBL113C	YBL113C	YBL113C
YBL113W-A	YBL113W-A	YBL113W-A
YBL112C	YBL112C	YBL112C
YBL111C	YBL111C	YBL111C
YBL109W	YBL109W	YBL109W
YBL108C-A	YBL108C-A	PAU9
YBL108W	YBL108W	YBL108W
YBL107W-A	YBL107W-A	YBL107W-A
tL(UAA)B1	tL(UAA)B1	tL(UAA)B1
YBL107C	YBL107C	MIX23
YBL106C	YBL106C	SRO77
YBL105C	YBL105C	PKC1
YBL104C	YBL104C	SEA4
YBL103C	YBL103C	RTG3
YBL102W	YBL102W	SFT2
YBL101C	YBL101C	ECM21
YBL100W-C	YBL100W-C	YBL100W-C
YBL100W-B	YBL100W-B	YBL100W-B
YBL100W-A	YBL100W-A	YBL100W-A
tF(GAA)B	tF(GAA)B	tF(GAA)B
YBL100C	YBL100C	YBL100C
YBL099W	YBL099W	ATP1
YBL098W	YBL098W	BNA4
YBL097W	YBL097W	BRN1
YBL096C	YBL096C	YBL096C
YBL095W	YBL095W	YBL095W
YBL094C	YBL094C	YBL094C
YBL093C	YBL093C	ROX3
YBL092W	YBL092W	RPL32
YBL091C-A	YBL091C-A	SCS22
YBL091C	YBL091C	MAP2
YBL090W	YBL090W	MRP21
YBL089W	YBL089W	AVT5
YBL088C	YBL088C	TEL1
YBL087C	YBL087C	RPL23A
YBL086C	YBL086C	YBL086C
YBL085W	YBL085W	BOI1
YBL084C	YBL084C	CDC27
YBL083C	YBL083C	YBL083C
YBL082C	YBL082C	ALG3
YBL081W	YBL081W	YBL081W
YBL080C	YBL080C	PET112
YBL079W	YBL079W	NUP170
YBL078C	YBL078C	ATG8
YBL077W	YBL077W	YBL077W
YBL076C	YBL076C	ILS1
YBL075C	YBL075C	SSA3
YBL074C	YBL074C	AAR2
YBL073W	YBL073W	YBL073W
snR56	snR56	snR56
YBL072C	YBL072C	RPS8A
YBL071C-B	YBL071C-B	YBL071C-B
YBL071W-A	YBL071W-A	KTI11
YBL071C	YBL071C	YBL071C
YBL070C	YBL070C	YBL070C
YBL069W	YBL069W	AST1
YBL068W-A	YBL068W-A	YBL068W-A
YBL068W	YBL068W	PRS4
YBL067C	YBL067C	UBP13
YBL066C	YBL066C	SEF1
YBL065W	YBL065W	YBL065W
YBL064C	YBL064C	PRX1
YBL063W	YBL063W	KIP1
YBL062W	YBL062W	YBL062W
YBL061C	YBL061C	SKT5
YBL060W	YBL060W	YEL1
YBL059C-A	YBL059C-A	CMC2
YBL059W	YBL059W	YBL059W
YBL058W	YBL058W	SHP1
YBL057C	YBL057C	PTH2
YBL056W	YBL056W	PTC3
YBL055C	YBL055C	YBL055C
YBL054W	YBL054W	TOD6
YBL053W	YBL053W	YBL053W
YBL052C	YBL052C	SAS3
YBL051C	YBL051C	PIN4
YBL050W	YBL050W	SEC17
YBL049W	YBL049W	MOH1
YBL048W	YBL048W	RRT1
YBL047C	YBL047C	EDE1
YBL046W	YBL046W	PSY4
YBL045C	YBL045C	COR1
YBL044W	YBL044W	YBL044W
YBL043W	YBL043W	ECM13
YBL042C	YBL042C	FUI1
YBL041W	YBL041W	PRE7
YBL040C	YBL040C	ERD2
YBL039W-B	YBL039W-B	YBL039W-B
YBL039C	YBL039C	URA7
YBL039C-A	YBL039C-A	YBL039C-A
YBL038W	YBL038W	MRPL16
YBL037W	YBL037W	APL3
YBL036C	YBL036C	YBL036C
YBL035C	YBL035C	POL12
YBL034C	YBL034C	STU1
YBL033C	YBL033C	RIB1
YBL032W	YBL032W	HEK2
YBL031W	YBL031W	SHE1
YBL030C	YBL030C	PET9
YBL029C-A	YBL029C-A	YBL029C-A
YBL029W	YBL029W	YBL029W
YBL028C	YBL028C	YBL028C
YBL027W	YBL027W	RPL19B
YBL026W	YBL026W	LSM2
YBL025W	YBL025W	RRN10
YBL024W	YBL024W	NCL1
YBL023C	YBL023C	MCM2
YBL022C	YBL022C	PIM1
YBL021C	YBL021C	HAP3
YBL020W	YBL020W	RFT1
YBL019W	YBL019W	APN2
YBL018C	YBL018C	POP8
YBL017C	YBL017C	PEP1
YBL016W	YBL016W	FUS3
YBL015W	YBL015W	ACH1
tI(AAU)B	tI(AAU)B	tI(AAU)B
tG(GCC)B	tG(GCC)B	tG(GCC)B
YBL014C	YBL014C	RRN6
YBL013W	YBL013W	FMT1
YBL012C	YBL012C	YBL012C
YBL011W	YBL011W	SCT1
YBL010C	YBL010C	YBL010C
YBL009W	YBL009W	ALK2
YBL008W-A	YBL008W-A	YBL008W-A
YBL008W	YBL008W	HIR1
YBL007C	YBL007C	SLA1
YBL006C	YBL006C	LDB7
YBL006W-A	YBL006W-A	YBL006W-A
YBL005W	YBL005W	PDR3
YBL005W-B	YBL005W-B	YBL005W-B
YBL005W-A	YBL005W-A	YBL005W-A
tS(AGA)B	tS(AGA)B	tS(AGA)B
YBL004W	YBL004W	UTP20
YBL003C	YBL003C	HTA2
YBL002W	YBL002W	HTB2
YBL001C	YBL001C	ECM15
YBR001C	YBR001C	NTH2
YBR002C	YBR002C	RER2
YBR003W	YBR003W	COQ1
YBR004C	YBR004C	GPI18
YBR005W	YBR005W	RCR1
YBR006W	YBR006W	UGA2
YBR007C	YBR007C	DSF2
YBR008C	YBR008C	FLR1
YBR009C	YBR009C	HHF1
YBR010W	YBR010W	HHT1
YBR011C	YBR011C	IPP1
YBR012C	YBR012C	YBR012C
YBR012W-B	YBR012W-B	YBR012W-B
YBR012W-A	YBR012W-A	YBR012W-A
YBR013C	YBR013C	YBR013C
tT(AGU)B	tT(AGU)B	tT(AGU)B
YBR014C	YBR014C	GRX7
YBR015C	YBR015C	MNN2
YBR016W	YBR016W	YBR016W
YBR017C	YBR017C	KAP104
YBR018C	YBR018C	GAL7
YBR019C	YBR019C	GAL10
YBR020W	YBR020W	GAL1
YBR021W	YBR021W	FUR4
YBR022W	YBR022W	POA1
YBR023C	YBR023C	CHS3
YBR024W	YBR024W	SCO2
YBR025C	YBR025C	OLA1
YBR026C	YBR026C	ETR1
YBR027C	YBR027C	YBR027C
YBR028C	YBR028C	YPK3
YBR029C	YBR029C	CDS1
YBR030W	YBR030W	RKM3
YBR031W	YBR031W	RPL4A
YBR032W	YBR032W	YBR032W
YBR033W	YBR033W	EDS1
YBR034C	YBR034C	HMT1
YBR035C	YBR035C	PDX3
snR161	snR161	snR161
TLC1	TLC1	TLC1
YBR036C	YBR036C	CSG2
YBR037C	YBR037C	SCO1
YBR038W	YBR038W	CHS2
YBR039W	YBR039W	ATP3
YBR040W	YBR040W	FIG1
YBR041W	YBR041W	FAT1
YBR042C	YBR042C	CST26
YBR043C	YBR043C	QDR3
YBR044C	YBR044C	TCM62
tV(UAC)B	tV(UAC)B	tV(UAC)B
YBR045C	YBR045C	GIP1
YBR046C	YBR046C	ZTA1
YBR047W	YBR047W	FMP23
YBR048W	YBR048W	RPS11B
YBR049C	YBR049C	REB1
YBR050C	YBR050C	REG2
YBR051W	YBR051W	YBR051W
YBR052C	YBR052C	RFS1
YBR053C	YBR053C	YBR053C
YBR054W	YBR054W	YRO2
YBR055C	YBR055C	PRP6
tL(UAA)B2	tL(UAA)B2	tL(UAA)B2
YBR056W	YBR056W	YBR056W
tQ(UUG)B	tQ(UUG)B	tQ(UUG)B
YBR056W-A	YBR056W-A	YBR056W-A
YBR056C-B	YBR056C-B	YBR056C-B
YBR057C	YBR057C	MUM2
YBR058C	YBR058C	UBP14
YBR058C-A	YBR058C-A	TSC3
YBR059C	YBR059C	AKL1
YBR060C	YBR060C	ORC2
YBR061C	YBR061C	TRM7
YBR062C	YBR062C	YBR062C
YBR063C	YBR063C	YBR063C
YBR064W	YBR064W	YBR064W
YBR065C	YBR065C	ECM2
YBR066C	YBR066C	NRG2
YBR067C	YBR067C	TIP1
YBR068C	YBR068C	BAP2
YBR069C	YBR069C	TAT1
YBR070C	YBR070C	ALG14
YBR071W	YBR071W	YBR071W
YBR072W	YBR072W	HSP26
YBR072C-A	YBR072C-A	YBR072C-A
YBR073W	YBR073W	RDH54
YBR074W	YBR074W	PFF1
YBR076W	YBR076W	ECM8
YBR076C-A	YBR076C-A	YBR076C-A
YBR077C	YBR077C	SLM4
YBR078W	YBR078W	ECM33
YBR079C	YBR079C	RPG1
YBR080C	YBR080C	SEC18
YBR081C	YBR081C	SPT7
tR(UCU)B	tR(UCU)B	tR(UCU)B
tD(GUC)B	tD(GUC)B	tD(GUC)B
YBR082C	YBR082C	UBC4
YBR083W	YBR083W	TEC1
YBR084W	YBR084W	MIS1
YBR084C-A	YBR084C-A	RPL19A
YBR085W	YBR085W	AAC3
YBR085C-A	YBR085C-A	YBR085C-A
YBR086C	YBR086C	IST2
YBR087W	YBR087W	RFC5
YBR088C	YBR088C	POL30
YBR089W	YBR089W	YBR089W
YBR089C-A	YBR089C-A	NHP6B
YBR090C	YBR090C	YBR090C
YBR091C	YBR091C	TIM12
YBR092C	YBR092C	PHO3
YBR093C	YBR093C	PHO5
YBR094W	YBR094W	PBY1
YBR095C	YBR095C	RXT2
YBR096W	YBR096W	YBR096W
YBR097W	YBR097W	VPS15
YBR098W	YBR098W	MMS4
YBR099C	YBR099C	YBR099C
YBR101C	YBR101C	FES1
YBR102C	YBR102C	EXO84
YBR103W	YBR103W	SIF2
YBR103C-A	YBR103C-A	YBR103C-A
YBR104W	YBR104W	YMC2
YBR105C	YBR105C	VID24
YBR106W	YBR106W	PHO88
YBR107C	YBR107C	IML3
YBR108W	YBR108W	AIM3
YBR109C	YBR109C	CMD1
YBR109W-A	YBR109W-A	YBR109W-A
YBR110W	YBR110W	ALG1
YBR111C	YBR111C	YSA1
YBR111W-A	YBR111W-A	SUS1
YBR112C	YBR112C	CYC8
YBR113W	YBR113W	YBR113W
YBR114W	YBR114W	RAD16
YBR115C	YBR115C	LYS2
YBR116C	YBR116C	YBR116C
YBR117C	YBR117C	TKL2
YBR118W	YBR118W	TEF2
YBR119W	YBR119W	MUD1
YBR120C	YBR120C	CBP6
YBR121C	YBR121C	GRS1
YBR121C-A	YBR121C-A	YBR121C-A
YBR122C	YBR122C	MRPL36
YBR123C	YBR123C	TFC1
YBR124W	YBR124W	YBR124W
YBR125C	YBR125C	PTC4
YBR126C	YBR126C	TPS1
YBR126W-A	YBR126W-A	YBR126W-A
YBR126W-B	YBR126W-B	YBR126W-B
YBR127C	YBR127C	VMA2
YBR128C	YBR128C	ATG14
YBR129C	YBR129C	OPY1
YBR130C	YBR130C	SHE3
YBR131W	YBR131W	CCZ1
YBR131C-A	YBR131C-A	YBR131C-A
YBR132C	YBR132C	AGP2
YBR133C	YBR133C	HSL7
YBR134W	YBR134W	YBR134W
YBR135W	YBR135W	CKS1
YBR136W	YBR136W	MEC1
YBR137W	YBR137W	YBR137W
YBR138C	YBR138C	YBR138C
YBR139W	YBR139W	YBR139W
YBR140C	YBR140C	IRA1
YBR141C	YBR141C	BMT2
YBR141W-A	YBR141W-A	YBR141W-A
YBR142W	YBR142W	MAK5
YBR143C	YBR143C	SUP45
YBR144C	YBR144C	YBR144C
YBR145W	YBR145W	ADH5
YBR146W	YBR146W	MRPS9
YBR147W	YBR147W	RTC2
YBR148W	YBR148W	YSW1
YBR149W	YBR149W	ARA1
YBR150C	YBR150C	TBS1
YBR151W	YBR151W	APD1
YBR152W	YBR152W	SPP381
YBR153W	YBR153W	RIB7
YBR154C	YBR154C	RPB5
YBR155W	YBR155W	CNS1
YBR156C	YBR156C	SLI15
YBR157C	YBR157C	ICS2
YBR158W	YBR158W	AMN1
YBR159W	YBR159W	IFA38
YBR160W	YBR160W	CDC28
YBR161W	YBR161W	CSH1
YBR162C	YBR162C	TOS1
YBR162W-A	YBR162W-A	YSY6
YBR163W	YBR163W	EXO5
YBR164C	YBR164C	ARL1
YBR165W	YBR165W	UBS1
YBR166C	YBR166C	TYR1
YBR167C	YBR167C	POP7
YBR168W	YBR168W	PEX32
YBR169C	YBR169C	SSE2
YBR170C	YBR170C	NPL4
YBR171W	YBR171W	SEC66
YBR172C	YBR172C	SMY2
YBR173C	YBR173C	UMP1
YBR174C	YBR174C	YBR174C
YBR175W	YBR175W	SWD3
YBR176W	YBR176W	ECM31
YBR177C	YBR177C	EHT1
YBR178W	YBR178W	YBR178W
YBR179C	YBR179C	FZO1
YBR180W	YBR180W	DTR1
YBR181C	YBR181C	RPS6B
YBR182C	YBR182C	SMP1
YBR182C-A	YBR182C-A	YBR182C-A
YBR183W	YBR183W	YPC1
YBR184W	YBR184W	YBR184W
YBR185C	YBR185C	MBA1
YBR186W	YBR186W	PCH2
YBR187W	YBR187W	GDT1
YBR188C	YBR188C	NTC20
YBR189W	YBR189W	RPS9B
YBR190W	YBR190W	YBR190W
YBR191W	YBR191W	RPL21A
YBR191W-A	YBR191W-A	YBR191W-A
YBR192W	YBR192W	RIM2
YBR193C	YBR193C	MED8
YBR194W	YBR194W	AIM4
YBR195C	YBR195C	MSI1
YBR196C	YBR196C	PGI1
YBR196C-A	YBR196C-A	YBR196C-A
YBR196C-B	YBR196C-B	YBR196C-B
YBR197C	YBR197C	YBR197C
YBR198C	YBR198C	TAF5
YBR199W	YBR199W	KTR4
YBR200W	YBR200W	BEM1
YBR200W-A	YBR200W-A	YBR200W-A
YBR201W	YBR201W	DER1
YBR201C-A	YBR201C-A	YBR201C-A
YBR202W	YBR202W	MCM7
YBR203W	YBR203W	COS111
YBR204C	YBR204C	LDH1
YBR205W	YBR205W	KTR3
YBR206W	YBR206W	YBR206W
YBR207W	YBR207W	FTH1
YBR208C	YBR208C	DUR1,2
YBR209W	YBR209W	YBR209W
tC(GCA)B	tC(GCA)B	tC(GCA)B
tE(UUC)B	tE(UUC)B	tE(UUC)B
YBR210W	YBR210W	ERV15
YBR211C	YBR211C	AME1
YBR212W	YBR212W	NGR1
YBR213W	YBR213W	MET8
YBR214W	YBR214W	SDS24
YBR215W	YBR215W	HPC2
YBR216C	YBR216C	YBP1
YBR217W	YBR217W	ATG12
YBR218C	YBR218C	PYC2
YBR219C	YBR219C	YBR219C
YBR220C	YBR220C	YBR220C
YBR221C	YBR221C	PDB1
YBR221W-A	YBR221W-A	YBR221W-A
YBR222C	YBR222C	PCS60
YBR223C	YBR223C	TDP1
YBR223W-A	YBR223W-A	YBR223W-A
YBR224W	YBR224W	YBR224W
YBR225W	YBR225W	YBR225W
YBR226C	YBR226C	YBR226C
YBR227C	YBR227C	MCX1
YBR228W	YBR228W	SLX1
YBR229C	YBR229C	ROT2
YBR230C	YBR230C	OM14
YBR230W-A	YBR230W-A	YBR230W-A
LSR1	LSR1	LSR1
YBR231C	YBR231C	SWC5
YBR232C	YBR232C	YBR232C
YBR233W	YBR233W	PBP2
YBR233W-A	YBR233W-A	DAD3
YBR234C	YBR234C	ARC40
YBR235W	YBR235W	VHC1
YBR236C	YBR236C	ABD1
YBR237W	YBR237W	PRP5
YBR238C	YBR238C	YBR238C
YBR239C	YBR239C	ERT1
YBR240C	YBR240C	THI2
YBR241C	YBR241C	YBR241C
YBR242W	YBR242W	YBR242W
YBR243C	YBR243C	ALG7
YBR244W	YBR244W	GPX2
YBR245C	YBR245C	ISW1
YBR246W	YBR246W	RRT2
YBR247C	YBR247C	ENP1
YBR248C	YBR248C	HIS7
YBR249C	YBR249C	ARO4
YBR250W	YBR250W	SPO23
YBR251W	YBR251W	MRPS5
YBR252W	YBR252W	DUT1
YBR253W	YBR253W	SRB6
YBR254C	YBR254C	TRS20
YBR255W	YBR255W	MTC4
YBR255C-A	YBR255C-A	YBR255C-A
YBR256C	YBR256C	RIB5
YBR257W	YBR257W	POP4
YBR258C	YBR258C	SHG1
YBR259W	YBR259W	YBR259W
YBR260C	YBR260C	RGD1
YBR261C	YBR261C	TAE1
YBR262C	YBR262C	MIC12
YBR263W	YBR263W	SHM1
YBR264C	YBR264C	YPT10
YBR265W	YBR265W	TSC10
YBR267W	YBR267W	REI1
YBR266C	YBR266C	SLM6
YBR268W	YBR268W	MRPL37
YBR269C	YBR269C	SDH8
YBR270C	YBR270C	BIT2
YBR271W	YBR271W	EFM2
YBR272C	YBR272C	HSM3
YBR273C	YBR273C	UBX7
YBR274W	YBR274W	CHK1
YBR275C	YBR275C	RIF1
YBR276C	YBR276C	PPS1
YBR277C	YBR277C	YBR277C
YBR278W	YBR278W	DPB3
YBR279W	YBR279W	PAF1
YBR280C	YBR280C	SAF1
YBR281C	YBR281C	DUG2
YBR282W	YBR282W	MRPL27
YBR283C	YBR283C	SSH1
YBR284W	YBR284W	YBR284W
YBR285W	YBR285W	YBR285W
YBR286W	YBR286W	APE3
YBR287W	YBR287W	YBR287W
YBR288C	YBR288C	APM3
YBR289W	YBR289W	SNF5
YBR290W	YBR290W	BSD2
YBR291C	YBR291C	CTP1
YBR292C	YBR292C	YBR292C
YBR293W	YBR293W	VBA2
YBR294W	YBR294W	SUL1
YBR295W	YBR295W	PCA1
YBR296C	YBR296C	PHO89
YBR296C-A	YBR296C-A	YBR296C-A
YBR297W	YBR297W	MAL33
YBR298C	YBR298C	MAL31
YBR298C-A	YBR298C-A	YBR298C-A
YBR299W	YBR299W	MAL32
YBR300C	YBR300C	YBR300C
YBR301W	YBR301W	PAU24
YBR302C	YBR302C	COS2
YCL076W	YCL076W	YCL076W
YCL075W	YCL075W	YCL075W
YCL074W	YCL074W	YCL074W
YCL073C	YCL073C	GEX1
YCL069W	YCL069W	VBA3
YCL068C	YCL068C	YCL068C
YCL067C	YCL067C	HMLALPHA2
YCL066W	YCL066W	HMLALPHA1
YCL065W	YCL065W	YCL065W
YCL064C	YCL064C	CHA1
YCL063W	YCL063W	VAC17
YCL061C	YCL061C	MRC1
YCL059C	YCL059C	KRR1
YCL058C	YCL058C	FYV5
YCL058W-A	YCL058W-A	ADF1
YCL057C-A	YCL057C-A	MIC10
YCL057W	YCL057W	PRD1
YCL056C	YCL056C	PEX34
YCL055W	YCL055W	KAR4
YCL054W	YCL054W	SPB1
YCL052C	YCL052C	PBN1
YCL051W	YCL051W	LRE1
YCL050C	YCL050C	APA1
YCL049C	YCL049C	YCL049C
YCL048W-A	YCL048W-A	YCL048W-A
YCL048W	YCL048W	SPS22
YCL047C	YCL047C	POF1
YCL045C	YCL045C	EMC1
YCL046W	YCL046W	YCL046W
YCL044C	YCL044C	MGR1
YCL043C	YCL043C	PDI1
YCL041C	YCL041C	YCL041C
YCL042W	YCL042W	YCL042W
YCL040W	YCL040W	GLK1
YCL039W	YCL039W	GID7
YCL038C	YCL038C	ATG22
YCL037C	YCL037C	SRO9
YCL036W	YCL036W	GFD2
YCL035C	YCL035C	GRX1
YCL034W	YCL034W	LSB5
YCL033C	YCL033C	MXR2
YCL032W	YCL032W	STE50
YCL031C	YCL031C	RRP7
YCL030C	YCL030C	HIS4
YCL029C	YCL029C	BIK1
YCL028W	YCL028W	RNQ1
YCL027W	YCL027W	FUS1
YCL026C-B	YCL026C-B	HBN1
YCL026C-A	YCL026C-A	FRM2
YCL025C	YCL025C	AGP1
YCL023C	YCL023C	YCL023C
YCL024W	YCL024W	KCC4
YCL022C	YCL022C	YCL022C
tE(UUC)C	tE(UUC)C	tE(UUC)C
YCL021W-A	YCL021W-A	YCL021W-A
YCL019W	YCL019W	YCL019W
YCL020W	YCL020W	YCL020W
tL(CAA)C	tL(CAA)C	SUP53
YCL018W	YCL018W	LEU2
YCL017C	YCL017C	NFS1
YCL016C	YCL016C	DCC1
YCL014W	YCL014W	BUD3
YCL012C	YCL012C	YCL012C
YCL011C	YCL011C	GBP2
YCL010C	YCL010C	SGF29
YCL009C	YCL009C	ILV6
YCL008C	YCL008C	STP22
YCL007C	YCL007C	YCL007C
YCL005W-A	YCL005W-A	VMA9
snR43	snR43	snR43
YCL005W	YCL005W	LDB16
YCL004W	YCL004W	PGS1
YCL002C	YCL002C	YCL002C
YCL001W	YCL001W	RER1
YCL001W-A	YCL001W-A	YCL001W-A
YCL001W-B	YCL001W-B	YCL001W-B
YCR001W	YCR001W	YCR001W
YCR002C	YCR002C	CDC10
YCR003W	YCR003W	MRPL32
YCR004C	YCR004C	YCP4
YCR005C	YCR005C	CIT2
YCR006C	YCR006C	YCR006C
tP(AGG)C	tP(AGG)C	SUF2
YCR007C	YCR007C	YCR007C
tN(GUU)C	tN(GUU)C	tN(GUU)C
YCR008W	YCR008W	SAT4
YCR009C	YCR009C	RVS161
YCR010C	YCR010C	ADY2
YCR011C	YCR011C	ADP1
YCR012W	YCR012W	PGK1
YCR013C	YCR013C	YCR013C
YCR014C	YCR014C	POL4
YCR015C	YCR015C	YCR015C
snR33	snR33	snR33
tG(GCC)C	tG(GCC)C	SUF16
YCR016W	YCR016W	YCR016W
YCR017C	YCR017C	CWH43
YCR018C	YCR018C	SRD1
tM(CAU)C	tM(CAU)C	tM(CAU)C
tK(CUU)C	tK(CUU)C	tK(CUU)C
YCR018C-A	YCR018C-A	YCR018C-A
YCR019W	YCR019W	MAK32
YCR020C	YCR020C	PET18
YCR020C-A	YCR020C-A	MAK31
YCR020W-B	YCR020W-B	HTL1
YCR021C	YCR021C	HSP30
YCR022C	YCR022C	YCR022C
YCR023C	YCR023C	YCR023C
YCR024C	YCR024C	SLM5
YCR024C-B	YCR024C-B	YCR024C-B
YCR024C-A	YCR024C-A	PMP1
YCR025C	YCR025C	YCR025C
YCR026C	YCR026C	NPP1
YCR027C	YCR027C	RHB1
tQ(UUG)C	tQ(UUG)C	tQ(UUG)C
YCR028C	YCR028C	FEN2
YCR028C-A	YCR028C-A	RIM1
YCR030C	YCR030C	SYP1
snR65	snR65	snR65
YCR031C	YCR031C	RPS14A
snR189	snR189	snR189
YCR032W	YCR032W	BPH1
YCR033W	YCR033W	SNT1
YCR034W	YCR034W	ELO2
YCR035C	YCR035C	RRP43
YCR036W	YCR036W	RBK1
YCR037C	YCR037C	PHO87
YCR038C	YCR038C	BUD5
YCR038W-A	YCR038W-A	YCR038W-A
YCR039C	YCR039C	MATALPHA2
YCR040W	YCR040W	MATALPHA1
YCR041W	YCR041W	YCR041W
YCR042C	YCR042C	TAF2
YCR043C	YCR043C	YCR043C
YCR044C	YCR044C	PER1
YCR045C	YCR045C	RRT12
YCR045W-A	YCR045W-A	YCR045W-A
YCR046C	YCR046C	IMG1
YCR047C	YCR047C	BUD23
YCR047W-A	YCR047W-A	YCR047W-A
YCR049C	YCR049C	YCR049C
YCR048W	YCR048W	ARE1
YCR050C	YCR050C	YCR050C
YCR051W	YCR051W	YCR051W
YCR052W	YCR052W	RSC6
YCR053W	YCR053W	THR4
YCR054C	YCR054C	CTR86
YCR057C	YCR057C	PWP2
YCR059C	YCR059C	YIH1
YCR060W	YCR060W	TAH1
YCR061W	YCR061W	YCR061W
tS(CGA)C	tS(CGA)C	SUP61
YCR064C	YCR064C	YCR064C
YCR063W	YCR063W	BUD31
YCR065W	YCR065W	HCM1
YCR066W	YCR066W	RAD18
YCR067C	YCR067C	SED4
YCR068W	YCR068W	ATG15
YCR069W	YCR069W	CPR4
YCR071C	YCR071C	IMG2
YCR072C	YCR072C	RSA4
YCR073C	YCR073C	SSK22
YCR073W-A	YCR073W-A	SOL2
YCR075C	YCR075C	ERS1
